id,shop_code_vaccine,shop_name_vaccine,shop_code_lc,shop_name_lc,shop_type,status,effective_from_date,effective_to_date,is_deleted,etl_date,etl_by,primary_checksum,record_checksum
None,58184,"VX HPG TDP Mánh, P. Th?y Nguyên",82106,"LC HPG 58 B?ch ??ng, P. Th?y Nguyên",VT,TRUE,6/12/2025,6/13/2050,FALSE,9/4/2025,DataBricks,27bd74840efb92edc131b6326341aeac,eb6f23182beca84ff0b623efc90919cd
None,58097,"VX KHA 226 Th?ng Nh?t, P. Phan Rang",81941,"LC KHA 284 ???ng 21/8, P. B?o An",VT,TRUE,1/1/2025,1/2/2033,FALSE,9/4/2025,DataBricks,52e28b90140cc1186350941722102400,415fd683b680047866bbd17d618dad00
None,58106,"VX HCM 154-156 D??ng Bá Tr?c, P. Chánh H?ng",81119,"LC HCM 1053 Tr?n H?ng ??o, P. An ?ông",VT,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,9799322188a828d20982784ba3404e3f,7b854f345786076f983d7533161e1755
None,58143,"VX HNI 305-307 Bình ?à, X. Bình Minh",81323,"LC HNI 323 Làng Chuông, X. Thanh Oai",VT,TRUE,2/27/2025,2/28/2050,FALSE,9/4/2025,DataBricks,439004142664ef00c642a8a8e998f9c3,b619b361ccafbe145661df666b6d1b33
None,58047,"VX CMU 142 Nguy?n T?t Thành, P. Lý V?n Lâm",81131,"LC CMU Qu?c l? 1A, X. L??ng Th? Trân",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5034d8a5d19fe946a66e61d4338c0f64,47b53dc1f254d4f35d35121e805914f8
None,58024,"VX HPG 48 Tr?n Thành Ng?, P. Ki?n An",81841,"LC HPG 479 - 481 L??ng Khánh Thi?n, X. An Lão",VT,TRUE,11/1/2024,11/2/2050,FALSE,9/4/2025,DataBricks,63dec396ff73b7235a7f5e6c04ce689d,c094159737625613792bb4405c220d84
None,58078,"VX AGG 8-10 Tr?n Phú, P. R?ch Giá",80766,"LC AGG 801 Nguy?n Trung Tr?c, P. R?ch Giá",VT,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,731a6afcb063b4cf13666369f9b37515,77803545873e4acc5c9b6978938686ac
None,58180,"VX NBH 24 Tr?n H?ng ??o, X. Giao Th?y",81096,"LC NBH TDP Lâm Khang, X. Giao Ninh",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,56a420b83ad2f3b0a78fcd6255806ae6,86987a6ed5f7e2f027eb1fa275a06a36
None,58098,"VX TNH 148 Qu?c L? N2, X. H?u Ngh?a",81329,"LC TNH 17C Võ V?n T?n, X. ??c Hòa",VT,TRUE,5/1/2025,5/2/2050,FALSE,9/4/2025,DataBricks,2ecbb49068cb6b37e159df27124a294c,b13a86fa5071072e9487f88657c71344
None,58067,"VX HTH 81 H?i Th??ng Lãn Ông, P. Thành Sen",80521,"LC HTH 45 Tr?n Phú, P. Thành Sen",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,7e50fa12b8913b2699d50bce5b37d313,48728da28aa708a9369a7cbcd0cef600
None,58058,"VX VLG 64A ?i?n Biên Ph?, P. Trà Vinh",80222,"LC VLG 205 Tr?n Qu?c Tu?n, P. Tra? Vinh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,7691555366dadd4cf50148a4e443342b,c805272a47083a5b0d769b833936fa63
None,58170,"VX TNN 61B-61C T? 4, P. Tích L??ng",82236,"LC TNN 236 Vó Ng?a, P. Tích L??ng",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,c105b4cecff7dcbe36e597f7ab093301,c124784e2d108f5704714e14ab52b080
None,58109,"VX HNI 99-101 Qu?ng Oai, X. Qua?ng Oai",80355,"LC HNI 182 Lê L?i, P. S?n Tây",VT,TRUE,8/23/2024,8/24/2050,FALSE,9/4/2025,DataBricks,749ffe70d5a3926dd3ee89a5cfda459a,4b72e7493a29e824954e5a3737c0f8a3
None,58016,"VX GLI 02 Lý Th??ng Ki?t, P. Quy Nh?n",80219,"LC GLI 3 Lê Thanh Ngh?, P. Quy Nh?n",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,0c8ddd8fd84ab3daab3b2aa115bb69a0,8f98808e3d209fb155b4e84281f52827
None,58091,"VX HNI Qu?c L? 32, X. Hoài ??c",81738,"LC HNI Thôn Cao Trung, X. Hoài ??c",VT,TRUE,7/1/2024,7/2/2050,FALSE,9/4/2025,DataBricks,5389e7582c7a1379e7101087980401a0,674839c5a95109bc64ab9c9fc3162921
None,58019,"VX BNH 300 Lê L?i, P. B?c Giang",81173,"LC BNH 02 Thánh Thiên, P. B?c Giang",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,a6161ddca6fec0f0992d678a5219eecf,ab8e4d12acaee0a7ca1628d8403a745f
None,58150,"VX DNI F267 Võ Th? Sáu, P. Tr?n Biên",80640,"LC DNI 66 Phan ?ình Phùng, P. Tr?n Biên",VT,TRUE,4/11/2025,4/12/2050,FALSE,9/4/2025,DataBricks,fae9d19e37e45dacc5fc4cdf99a91bfb,c534eb97d214aa86e0906028eb3b8532
None,58134,"VX DAG 279 Phan Châu Trinh, P. Tam K?",81207,"LC DAG Thôn An Thành 2, X. Th?ng ?i?n",VT,TRUE,2/6/2025,2/7/2050,FALSE,9/4/2025,DataBricks,5c6533c05d7fc15d8b5701ab8db9ab3b,9bc8be8dd8ac7e434ba75ca298222c2e
None,58112,"VX HCM 454 Qu?c L? 13, P. B?n Cát",80359,"LC HCM 79 Hùng V??ng, P. B?n Cát",VT,TRUE,8/23/2024,1/1/2051,FALSE,9/4/2025,DataBricks,0883c59783f7811beeed4dd66a3a80e8,a971af021abcf7ee6778af0721cbb677
None,58014,"VX HNI 33 Tây M?, P. Tây M?",80533,"LC HNI 33 Tây M?, P. Tây M?",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,20707f392f68d143656be7fbfb024267,b70317255823a62cc2eeb6a94ead3701
None,58201,"VX HCM 125/1-125/1A-125/2 Nguy?n ?nh Th?, X. Bà ?i?m",80316,"LC HCM 37/3 Phan V?n H?n, X. Bà ?i?m",VT,TRUE,9/1/2025,9/2/2050,FALSE,9/4/2025,DataBricks,d6c10d69c38f612a6ab1245b2c5eb162,247807ef49f642a9e7e97a204b3e1d2a
None,58065,"VX DNI 836-838 Phú Ri?ng ??, P. Bình Ph??c",80190,"LC DNI 318 Lê Quý ?ôn, P. Bình Ph??c",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,124de6950b69197c7d3f7b96bdc51a3f,cf618e23ad37685e77df3953fcaa57ab
None,58185,"VX HCM NI 189 C?ng Qu?nh, P. C?u Ông Lãnh",80070,"LC HCM 223B C?ng Qu?nh, P. C?u Ông Lãnh",VT,TRUE,6/12/2025,6/13/2050,FALSE,9/4/2025,DataBricks,329b88983c7c06c6a28d7dd997be983d,0d539750b890b44398443534dbf45f4b
None,58068,"VX HCM 340-344 Qu?c L? 55, X. H? Tràm",80611,"LC HCM 49 Hu?nh Minh Th?nh, X. H? Tràm",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,0b6d8a02e642df40fc13027598cba01a,cbea283f63511aa1380ed6a0317f0d30
None,58156,"VX GLI 301 Quang Trung, P. Tam Quan",82149,"LC GLI DT638 Quy Thu?n, P. Hoài Nh?n B?c",VT,TRUE,4/10/2025,4/11/2050,FALSE,9/4/2025,DataBricks,5b166742b90d8ecdf2d180be98ecef36,54cee6dcf1efdb95bc81ea7229367b7d
None,58204,"VX HCM 145-147 Bình Phú, P. Bình Phú",81988,"LC HCM 775 H?u Giang, P. Bình Phú",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,45a9bf2ed1fc36b35c831b15e252bd13,8fe0387f2d3bcfb3c2af1bbfdf7a8d1c
None,58065,"VX DNI 836-838 Phú Ri?ng ??, P. Bình Ph??c",81405,"LC DNI 375 Qu?c L? 14, P. Bình Ph??c",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,ef0f769cfaab823b32693eea1b607c6b,ff4741b277e0cf1aea16394994ea4b1b
None,58114,"VX HCM 51C/1 ???ng 22/12, P. An Phú",81328,"LC HCM 2/107 Th? Khoa Huân, P. Thu?n Giao",VT,TRUE,8/29/2024,9/14/2050,FALSE,9/4/2025,DataBricks,7d305111de4e1ce53406435cb8c4394e,10cc7fb158a1300fd7baa4acd7f0c6bf
None,58051,"VX VLG 95-95/1A Tr?ng N? V??ng, P. long Châu",80818,"LC VLG 37 Nguy?n V?n Thi?t, P. Ph??c H?u",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,89d8539b373a5a25fbcd06ebebc0a5bc,31940cb283939e0862b24f5a54bd3083
None,58042,"VX NBH 18A Phát Di?m ?ông, X. Phát Di?m",81671,"LC NBH Xóm 4, X. Kim S?n",VT,TRUE,7/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5e985b3807ff29db7761403d95b000e0,eb3962ee24900d67deb4fde5cef58ffc
None,58104,"VX HCM 124/1H-124/1S Nguy?n ?nh Th?, X. Bà ?i?m",81126,"LC HCM 15B Trung M? Tây 13A, P. Trung M? Tây",VT,TRUE,7/15/2024,1/1/2051,FALSE,9/4/2025,DataBricks,6d3b49a543730c47c51fe7bbab589e7a,25acff2f47ef46df359a16dcff097821
None,58085,"VX DNI 371 Nguy?n T?t Thành, P. Ph??c Bình",81731,"LC DNI 371 Nguy?n T?t Thành, P. Ph??c Bình",VTTTTC,TRUE,7/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,49f796ed0797824a40a0c27ed1bcdd86,5e857468bb32eed70fcd5ba5551bd2c1
None,58016,"VX GLI 02 Lý Th??ng Ki?t, P. Quy Nh?n",80731,"LC GLI 02 Lý Th??ng Ki?t, P. Quy Nh?n",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,6a613cf3d364126e67a19e25003f7c02,b207bf9d5476580926233f1ca74b5aed
None,58134,"VX DAG 279 Phan Châu Trinh, P. Tam K?",81676,"LC DAG Thôn K? Xuyên 2, X. Th?ng ?i?n",VT,TRUE,2/6/2025,2/7/2050,FALSE,9/4/2025,DataBricks,c3429d0a183db55656077fa33be11695,09f12b5a3699f6e320036d10bb8176df
None,58031,"VX DTP A11 Tr?n H?ng ??o, P. Sa ?éc",80193,"LC DTP A11 Tr?n H?ng ??o, P. Sa ?éc",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5a48c0b0ab3edb764504fbd11dfd24e5,4e5ae9f43740c12410713b1a1422b667
None,58201,"VX HCM 125/1-125/1A-125/2 Nguy?n ?nh Th?, X. Bà ?i?m",82249,"LC HCM 8/8 Nguy?n Th? Sóc, X. Xuân Th?i S?n",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,c514858a263f2c2400625e8ed3837b4a,f8d3ad544cfdccdb831230688b2f2c8e
None,58117,"VX QTI 202 Quang Trung, P. B?c Gianh",81504,"LC QTI 441 Quang Trung, P. Ba ??n",VT,TRUE,8/22/2024,9/7/2050,FALSE,9/4/2025,DataBricks,bcfcd69724b0d6610f9a110639c5a734,29969dfa8bdac7ee0569b9dc23ded875
None,58030,"VX HCM 112-114 Tr??ng Chinh, P. B?y Hi?n",80177,"LC HCM 47 Hoàng Hoa Thám, P. Tân Bình",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,670c250f551b010640debadd7da89acd,f2503c5ea9503a385940e804eac83af6
None,58100,"VX HNI Khu D T? 5, X. Sóc S?n",82051,"LC HNI Thôn Thanh Trí, X. Kim Anh",VT,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,933be47dee656d5afca5e1c805c3320f,628518ec3decc472b36bf8f0147163d9
None,58030,"VX HCM 112-114 Tr??ng Chinh, P. B?y Hi?n",80032,"LC HCM 112-114 Tr??ng Chinh, P. B?y Hi?n",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,62f9bcc1510920b8109aa6c10c99a54b,5d6171b955a3c2c05ca0b48f3f36bfd5
None,58063,"VX QTI 71 Lê L?i, P. Nam ?ông Hà",80660,"LC QTI 65 Lý Th??ng Ki?t, P. Nam ?ông Hà",VT,TRUE,6/28/2024,1/1/2051,FALSE,9/4/2025,DataBricks,1fbfcdf4338eff50e58014c0741c1d16,dc47defc1844e32c2b0e442dbed625f3
None,58186,"VX L?G 541 ???ng QL20, Liên Ngh?a, X. ??c Tr?ng",80497,"LC L?G 53 Th?ng Nh?t, X. ??c Tr?ng",VT,TRUE,7/3/2025,6/13/2050,FALSE,9/4/2025,DataBricks,1c702b8a12f0f6fa876de384f88cb1e1,f72625baaa48cf5054a52e4eeddd4e54
None,58093,"VX HNI 128 T?nh L? 419, X. Th?ch Th?t",81946,"LC HNI Thôn 4 Khu C?u Ch?, X. Tây Ph??ng",VT,TRUE,11/1/2024,11/2/2050,FALSE,9/4/2025,DataBricks,17bd1198d8072564a02d094a4fa32f86,5c5dcb3f32591dc0c784e4d42be37c35
None,58136,"VX THA 232 Tr?n Phú, P. H?c Thành",81796,"LC THA 248 Tr?n H?ng ??o, P. Hàm R?ng",VT,TRUE,2/13/2025,2/14/2050,FALSE,9/4/2025,DataBricks,c4698ee56e24a121fd8f0103f8aa05bb,c03bf7dbcb13ad4fad8d2898962e8fdd
None,58019,"VX BNH 300 Lê L?i, P. B?c Giang",81141,"LC BNH 789A Lê L?i, P. B?c Giang",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,8edaa7e13d23d6cdae19c049fa617656,d526cbd5421ff3f0add35043738423fb
None,58169,"VX QNI 386 Nguy?n Nghiêm, P. C?m Thành",81052,"LC QNI Thôn C? L?y Nam, X. An Phú",VT,TRUE,5/8/2025,5/9/2050,FALSE,9/4/2025,DataBricks,0ad7d8525c7ef530ca05c67bfabddde8,23247ec302d68851031f4343b8a80b80
None,58046,"VX HCM 366 T?nh L? 10, P. Bình Tr? ?ông",80022,"LC HCM 512 H?ng Bàng, P. Phú Lâm",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,390a2b57c69c5e30c56896abc6ff8c71,c3a4986c94604ad72ce9cc4d64de2a85
None,58172,"VX AGG 113 Ph?m V?n K?, P. Hà Tiên",80475,"LC AGG 142 M?c Thiên Tích, P. Hà Tiên",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,4b582bd8062e0126abc3522936a9d76f,825f12eaa547a9dfb1179aef05dba482
None,58173,"VX NAN Kh?i 2, X. ?ô L??ng",81232,"LC NAN 305 ???ng 1/9, X. ??i ??ng",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,9b86084d7336c80c02c90ee595ffc835,e8e3f5470d62d597473ea19108898b9c
None,58113,"VX HYN 11 Nguy?n Bình, P. M? Hào",82032,"LC HYN Thôn Ông H?o, X. Nguy?n V?n Linh",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,eb89a05d56139e168e6194f26a9c7bc2,21ac46ec61e2e0c1b1b1edab937d8cb4
None,58032,"VX HCM 1613 Chi L?ng, P. Bà R?a",81848,"LC HCM 685 Ph?m Hùng, P. Bà R?a",VT,TRUE,9/1/2024,9/2/2050,FALSE,9/4/2025,DataBricks,e86f60fea67403995118f877f9eef15e,449a2699f2a7d9e7c85d942e19440db8
None,58150,"VX DNI F267 Võ Th? Sáu, P. Tr?n Biên",81590,"LC DNI 1550 Bùi H?u Ngh?a, P. Biên Hòa",VT,TRUE,3/27/2025,3/28/2050,FALSE,9/4/2025,DataBricks,9b72a6ec2622ab0664218491b4e8ffe8,beae604c70e32756a8b89f2f73b9b1d4
None,58024,"VX HPG 48 Tr?n Thành Ng?, P. Ki?n An",80681,"LC HPG 138 Tr?n T?t V?n, P. Phù Li?n",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,38f4fd6f524683ac1d8ab7473dc11a29,cb9124c58326ba57e07c421cd7f8a96e
None,58088,"VX PTO 285 Mê Linh, P. V?nh Phúc",81199,"LC PTO Khu Ph? 1, X. Bình Nguyên",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,8013668defe20de556a721c46047d1a8,cd7f088be3768971e34912d4f072a9be
None,58029,"VX HCM 6/60 Tr?ng N? V??ng, X. Hóc Môn",80013,"LC HCM 6/60 Tr?ng N? V??ng, X. Hóc Môn",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,759e1c44efa108b285aa3b312d3768ea,f458816901bb09295b76c87ceecb34f3
None,58098,"VX TNH 148 Qu?c L? N2, X. H?u Ngh?a",80804,"LC TNH 223 Qu?c L? N2, X. Hòa Khánh",VT,TRUE,7/12/2024,1/1/2051,FALSE,9/4/2025,DataBricks,7df8e506bb5b714483dcc3e855075b2b,bc0fbe7f88841dbdbb619321a91218af
None,58055,"VX NAN Kh?i 4, X. Nghi L?c",81608,"LC NAN Kh?i 4 Quán Hành, X. Nghi L?c",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,51daa978da124253e8bf31699898ffdf,6b538260169a3620cd860dbf3d439db7
None,58043,"VX TNH 173 Hùng V??ng, P. Long An",80382,"LC TNH 175 ?? T??ng Phong, X. T?m Vu",VT,TRUE,2/1/2025,2/2/2050,FALSE,9/4/2025,DataBricks,0ff654446a2331d702a1c33f81edf582,ce59772ac9d662145f5aa8dd4f23ee42
None,58187,"VX LCU 45 ???ng 30/4, P. Tân Phong",82196,"LC LCU 101 ???ng 30/4, P. Tân Phong",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,fb64006a45826aac4da0837bc78864b6,3f9308053cc566d052884cac6c8474a2
None,58184,"VX HPG TDP Mánh, P. Th?y Nguyên",82306,"LC HPG TDP Tây Gi?a, P. Th?y Nguyên",VT,TRUE,8/1/2025,8/2/2050,FALSE,9/4/2025,DataBricks,62f36af134d8666cf5cb4ce8ec78e665,62b8338effbcd87ffe87775d5f3afca4
None,58195,"VX TNH 14 Hùng V??ng, P. Ki?n T??ng",81012,"LC TNH 213 Cách M?ng Tháng Tám, X. V?nh H?ng",VT,TRUE,8/14/2025,8/15/2050,FALSE,9/4/2025,DataBricks,6f6dc82f66964cace41dc115ae245c53,81290b6775390f5ff174a61abb50c7bb
None,58181,"VX NAN Kh?i 4, X. Di?n Châu",81749,"LC NAN Thôn C?u Bùng, X. ??c Châu",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,444057e9ef3754644686daf6bd161331,c7486e583e92848c348550ef203bea28
None,58088,"VX PTO 285 Mê Linh, P. V?nh Phúc",80510,"LC PTO 27A-29 Tr?n Phú, P. V?nh Phúc",VT,TRUE,11/14/2024,11/15/2050,FALSE,9/4/2025,DataBricks,00a720fe100293062d93c3085f4fbdce,00e9b0d1fdfddb81de4d9f986abbe978
None,58110,"VX AGG 1382 Tr?n H?ng ??o, P. Long Xuyên",80103,"LC AGG 65A-B Lê Minh Ng??n, P. Long Xuyên",VT,TRUE,9/19/2024,9/20/2050,FALSE,9/4/2025,DataBricks,b6b4310fd1466eede32217c56d9ab76f,ed2424bc2c015bc629832c907abe2e67
None,58160,"VX GLI 167 Hùng V??ng, P. Pleiku",80527,"LC GLI 101 ?inh Tiên Hoàng, P. Diên H?ng",VT,TRUE,4/24/2025,4/25/2050,FALSE,9/4/2025,DataBricks,f910458cca60396fe5e9dba6b63b1ea9,076d68bec6ccdaeb5afcc06ad785a625
None,58101,"VX PTO 2079 Hùng V??ng, P. Vi?t Trì",81720,"LC PTO Thôn V?ng S?n, X. S?n ?ông",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,22e650e0a21c0bc64a3c6cbbe8a39f47,0a7320cea84a2fd3e6276138efa4ff81
None,58130,"VX CTO 01 ???ng 3/2, P. Ninh Ki?u",81002,"LC CTO 100-102 Tr?n H?ng ??o, P. Ninh Ki?u",VT,TRUE,12/27/2024,12/28/2050,FALSE,9/4/2025,DataBricks,0c756e3958e3cc82d8571272cd1f4006,451c1d423659ee0828e37bbe0f4a097e
None,58102,"VX DAG 125 Lý Thái T?, P. Thanh Khê",82147,"LC DAG 54 Lý Thái Tông, P. Thanh Khê",VT,TRUE,5/1/2025,5/2/2050,FALSE,9/4/2025,DataBricks,1bbc99086f5e5a4fa6aad65e4ac2cea2,7e3377417fe189dfbd1f862fa2125367
None,58057,"VX L?G 44-44A Phan ?ình Phùng, P. Xuân H??ng - ?à L?t",80597,"LC L?G 204 Phan ?ình Phùng, P. Xuân H??ng - ?à L?t",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,5ee429f4b4d52c3f484e424601bbce72,d81ef1ca9410f0f8c83894e7168d4c5a
None,58035,"VX HCM 226-228 Yersin, P. Th? D?u M?t",81401,"LC HCM 135 Cách M?ng Tháng Tám, P. Th? D?u M?t",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,a589064ac6fab7d419088d5a4a99de3b,9ec47ba37729a5a36af3c8f7faf390dc
None,58061,"VX TNN 373 L??ng Ngoc Quy?n, P. Phan ?ình Phùng",80509,"LC TNN 235 Minh C?u, P. Phan ?ình Phùng",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,35d96279a0a16937c0de44f7b65998df,6f33e36ff9798abbcce829e128fa3394
None,58186,"VX L?G 541 ???ng QL20, Liên Ngh?a, X. ??c Tr?ng",81850,"LC L?G 408 Qu?c L? 20, X. ??c Tr?ng",VT,TRUE,7/3/2025,6/13/2050,FALSE,9/4/2025,DataBricks,e775f96367fd87f279cb2620adce8d59,d91ed679ceee1c6b63302a6755916647
None,58084,"VX HCM 168-170-172-174 Tân H??ng, P. Tân S?n Nhì",82248,"LC HCM 226 Tân H??ng, P. Tân S?n Nhì",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,9fe58167b8a358b6bc9c72861e26d51f,79ba9f823cf2438c72dcf479954d3f94
None,58160,"VX GLI 167 Hùng V??ng, P. Pleiku",81865,"LC GLI 248 - 250 Nguy?n T?t Thành, P. Pleiku",VT,TRUE,4/24/2025,4/25/2050,FALSE,9/4/2025,DataBricks,6d20c0124e29608d3a4f91764d7232c7,147bc419d2a43794a992b5c7ebf41471
None,58089,"VX DNI 99 Tr?n V?n Xã, P. Tr?ng Dài",82045,"LC DNI 2/11 Nguy?n Khuy?n, P. Tr?ng Dài",VT,TRUE,3/1/2025,3/2/2050,FALSE,9/4/2025,DataBricks,a2460f1e457677bcecfd66f100efafb0,98d70fa0fee88c746aada632d609e76e
None,58019,"VX BNH 300 Lê L?i, P. B?c Giang",80706,"LC BNH 300 Lê L?i, P. B?c Giang",VTTTTC,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,4ecce95f787fd0c255ea1acc873bc85f,77995ce505cc4e376fd2d6c438d17f9b
None,58014,"VX HNI 33 Tây M?, P. Tây M?",82064,"LC HNI 248 Nguy?n V?n Giáp, P. T? Liêm",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,59a0f9cca42b4059271cad44199aca45,2846f4f0e39ac20b98ecb8abc021d430
None,58174,"VX DNI 2552-2554 Hùng V??ng, X. Xuân L?c",81167,"LC DNI 2497 Qu?c L? 1A, X. Xuân L?c",VT,TRUE,5/15/2025,5/16/2050,FALSE,9/4/2025,DataBricks,54b6fd6928f4950ad509a556d57f4a11,892f04bf149d38b284d46398edef4132
None,58157,"VX HNI 2E Ngõ 34 Xuân La, P. Xuân ??nh",82066,"LC HNI 1A Ngõ 49 ???ng Xuân La, P. Tây H?",VT,TRUE,4/20/2025,4/21/2050,FALSE,9/4/2025,DataBricks,2ce8ee67511f1069575432e6b139aa3d,f0b4e5bc1610720aaa8ca1c910d5d5cd
None,58167,"VX HCM 268 Lê H?ng Phong, X. Ngãi Giao",82093,"LC HCM Ch? Bình Giã, X. Bình Giã",VT,TRUE,5/8/2025,5/9/2050,FALSE,9/4/2025,DataBricks,f410fe958110c478924e230c211461ee,bc5d5e959baed93d0518af89337d6449
None,58083,"VX CMU 71-73 Tr?n H?ng ??o, P. Tân Thành",81540,"LC CMU 333-335 Nguy?n Trãi, P. An Xuyên",VT,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,c75e509c98e9bec5ae1cdd7bec3c0132,dc01f3b364b22e96b8d8641d9aaf75d9
None,58049,"VX LSN 28 Tr?n ??ng Ninh, P. K? L?a",80508,"LC LSN 117 Tr?n ??ng Ninh, P. Tam Thanh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,08e30547ba8fa9516ca29335edf4b2c2,754784182c9c91380a8f942abff7aa2b
None,58043,"VX TNH 173 Hùng V??ng, P. Long An",80442,"LC TNH 82 Tr??ng ??nh, P. Long An",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,6e35dc44b9eea2c4c891d7dff12b97f6,1be221bc0b88adba32bd2ab62ee115aa
None,58118,"VX CMU 20 Tr?n Phú, P. B?c Liêu",81117,"LC CMU 52C Tôn ??c Th?ng, P. B?c Liêu",VT,TRUE,8/29/2024,9/14/2050,FALSE,9/4/2025,DataBricks,b1f3280a3618f6ca1ed1055d41e5970a,0e2f68f6c4dd611c8b8940e7177944fd
None,58113,"VX HYN 11 Nguy?n Bình, P. M? Hào",80690,"LC HYN 240 Yên M?, X. Yên M?",VT,TRUE,9/19/2024,9/20/2050,FALSE,9/4/2025,DataBricks,4439f1b86fcf6ba78db3c72ce331b32d,58de3a534afa7147d8dcb25b22bb80c5
None,58022,"VX DTP 248A Tr?n H?ng ??o, P. ??o Th?nh",80647,"LC DTP 89 ???ng DT879, X. L??ng Hòa L?c",VT,TRUE,7/15/2025,7/16/2050,FALSE,9/4/2025,DataBricks,7b04b0436d963c409684be5c3c046a47,b558286de7dd823431b7f61b5522c40b
None,58095,"VX HCM 278 Ph?m Ng? Lão, P. H?nh Thông",80021,"LC HCM 771 Nguy?n Ki?m, P. H?nh Thông",VT,TRUE,7/5/2024,1/1/2051,FALSE,9/4/2025,DataBricks,cb48cbfe14adbd2832c503015d0d63c5,21fd3521bdafefb0b15fd384450dda46
None,58139,"VX HNI 39 Tây Cao T?c, X. Thiên L?c",81321,"LC HNI Xóm 9, X. Phúc Th?nh",VT,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,cafdedcb137731d47698e35270bb2e9b,f55f21733c8435afb984ac2ed19eed79
None,58126,"VX DNI 626 Lê Du?n, X. Long Thành",80152,"LC DNI 5 Hai Bà Tr?ng, X. Long Thành",VT,TRUE,9/12/2024,9/28/2050,FALSE,9/4/2025,DataBricks,8831d6776b496306b6707ff7a2556e7e,1ebb54f98cda1c143479143d1a32012c
None,58109,"VX HNI 99-101 Qu?ng Oai, X. Qua?ng Oai",81845,"LC HNI Thôn Vân Sa 1, X. C? ?ô",VT,TRUE,8/23/2024,8/24/2050,FALSE,9/4/2025,DataBricks,6da586ea0f69d43df6f5f5ee6cd8efd7,9917dd58eae7f06ff1e31a689137e57d
None,58043,"VX TNH 173 Hùng V??ng, P. Long An",80194,"LC TNH 19 Hùng V??ng, P. Long An",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,b096356c2a9dcd7ca23e201642adf322,7c6febfdf8aa5954ba7e3936101d9700
